fips,tariff_exposure_share,tariff_exposure_weighted,emp_total_2017
16079,0.0006923189039498615,6.923189039498615e-05,27444
16081,0.0,0.0,23511
16083,0.0023820299659369714,0.0002845582573614302,293867
16085,0.0,0.0,33229
16087,0.0,0.0,14608
16999,0.001666030777057103,0.00019453445702055823,78630
17000,0.008879109680653117,0.0010270547625521658,53994828
17001,0.003467438519323702,0.0004205358957182206,237351
17003,0.0,0.0,5901
17005,0.0,0.0,27393
17007,0.0010470991287728608,0.0001490006407814209,98367
17009,0.0,0.0,16516
17011,0.0005841690195696621,6.815305228312725e-05,71897
17013,0.0,0.0,4371
17015,0.0,0.0,26657
17017,0.0,0.0,27721
17019,0.0008894892025894019,0.00011107067434014536,607090
17021,0.0010056282743743207,0.00011732329867700407,61653
17023,0.0,0.0,28145
17025,0.04542821679768307,0.0048973015216292005,36255
17027,0.0,0.0,80248
17029,0.00014479495060517708,1.6563664804077074e-05,151939
17031,0.005137787451939321,0.000593675735125992,22831034
17033,0.00028455573735505443,3.319816935808968e-05,42171
17035,0.0,0.0,14670
17037,0.0024792552114956488,0.00031394529222748363,256932
17039,0.004230226893987951,0.0004935264709652608,31204
17041,0.007377484448490366,0.000755403373746569,52728
17043,0.00525109238830458,0.0005953286550820502,5400781
17045,0.0006119230859751935,7.13910266971059e-05,42489
17047,0.0010719262514738985,0.0001250580626719548,9329
17049,0.007481560191140192,0.001017954927132266,160929
17051,0.0002465027423430086,2.8758653273350998e-05,32454
17053,0.0005208875924575477,6.077021912004722e-05,28797
17055,0.0010248701831101395,0.00010248701831101397,58544
17057,0.00039344262295081965,4.5901639344262285e-05,53375
17059,0.008898236531305614,0.0010381275953189883,6181
17061,0.0035414725069897487,0.00036346691519105316,16095
17063,0.0036829985035395554,0.0003887609531513976,128971
17065,0.0,0.0,10866
17067,0.0,0.0,25647
17069,0.0,0.0,3242
17071,0.0,0.0,7255
17073,0.002276021257179666,0.00026613225496686764,93145
17075,0.0,0.0,56131
17077,0.0001925549985214527,2.3427524820110077e-05,145413
17079,0.007846556233653008,0.0011072362685265909,11470
17081,0.0,0.0,135454
17083,0.0,0.0,28944
17085,0.00032543476050035593,3.796738872504152e-05,49165
17087,0.0,0.0,10075
17089,0.005775768558228464,0.0006785181633428481,1732237
17091,0.00014404439072354124,1.6805178917746476e-05,319346
17093,0.002449652686228733,0.000297355101023348,208601
17095,0.0009695097402864162,0.00011310946970008188,121711
17097,0.008769871009973736,0.0009498511056757313,2867431
17099,0.002829940464171424,0.00029180152121944077,326862
17101,0.0,0.0,23749
17103,0.0006402048655569782,7.469056764831411e-05,81224
17105,0.002018199622632497,0.00025557709942338185,83738
17107,0.0009438009438009438,0.0001101101101101101,58275
17109,0.001675392670157068,0.0002286104066208778,62075
17111,0.007283945059672079,0.000917333593925864,799704
17113,0.0010384811202109332,0.00013427801862854499,593174
17115,0.0016124167691343992,0.00018293778414883675,344824
17117,0.0032696737757301033,0.0004409105546060291,67285
17119,0.0017368897745894765,0.00022929089800073388,804887
17121,0.000213713268032057,2.916897306924021e-05,84225
17123,0.0009048863864870299,9.048863864870299e-05,19892
17125,0.0017338307150738192,0.00020228025009194555,19033
17127,0.0,0.0,15945
17129,0.00254427030327702,0.000296831535382319,9826
17131,0.0,0.0,17149
17133,9.851084440212127e-05,1.1492931846914147e-05,60907
17135,0.0005575548684677379,6.504806798790275e-05,59187
17137,0.0005237258731492292,6.110135186741007e-05,91651
17139,0.0025319437084142964,0.00027215272313311524,33966
17141,0.002863448175235733,0.0003778414099594497,109658
17143,0.0010908677701602211,0.00012385674892084145,792030
17145,0.0,0.0,24685
17147,0.0021466180639935196,0.00025043877413257723,24690
17149,0.0031827356000621023,0.0003590281012265176,25764
17151,0.0,0.0,2495
17153,0.0,0.0,9503
17155,0.0,0.0,8802
17157,0.0,0.0,69571
17159,0.0,0.0,37610
17161,0.0043013112613042095,0.0006308066082168397,555877
17163,0.000844870780150742,9.876143264845914e-05,749227
17165,0.00023705576736927363,2.765650619308192e-05,50621
17167,0.0005407355754408794,6.254601029694905e-05,1028229
17169,0.0,0.0,7219
17171,0.0,0.0,4551
17173,0.0006592747977225053,7.691539306762561e-05,33370
17175,0.003448792922477133,0.0004023591742889988,6669
17177,0.0007909861240838446,0.00010322088427760808,118839
17179,0.0014300073572842294,0.00016576528032130448,386012
17181,0.002733485193621868,0.00038268792710706147,26340
17183,0.0006721194511369159,8.323009336358662e-05,193418
17185,0.0012659563245068046,0.00014769490452579386,18958
17187,0.0,0.0,36986
17189,0.001170779800967434,0.000149770807872296,32457
17191,0.0011986301369863012,0.00012628424657534247,23360
17193,0.0012922758824398168,0.00014953478068232163,27084
17195,0.0018444325836244114,0.0002377760020669765,148013
17197,0.00239328720310807,0.00026913171182048036,1966751
17199,6.991679900917908e-05,6.991679900917908e-06,200238
17201,0.008014708077596858,0.0008600247569704638,1038341
17203,0.0009793301974982565,0.00011425518970812991,67393
17999,0.0024494400128917894,0.0002894794106848377,1179045
18000,0.014737350681169976,0.0016994520545166713,27130453
18001,0.00218455575098305,0.00021845557509830502,89263
18003,0.0030708411757166083,0.0003306015096911861,1482330
18005,0.008782740457464465,0.0008995174301347971,346475
18007,0.001287395782246199,0.00015019617459538986,16312
18009,0.0,0.0,20501
18011,0.0012254259189502343,0.00013977896971178585,209723
18013,0.0,0.0,18773
18015,0.003914795624640184,0.0005438282266146399,26055
18017,0.005557907534655507,0.000583471738257292,92121
18019,0.004846272931920336,0.0005884066971038125,401133
18021,0.002392188417458626,0.00023921884174586263,45983
18023,0.002364548085939093,0.0002768522602188875,73587
18025,0.0,0.0,8436
18027,0.0075150611763244515,0.0008069074650032354,80505
18029,0.0005711079494218784,6.662926076588582e-05,99806
18031,0.0010838231021922278,0.00011154811653146812,89498
18033,0.005583130473269893,0.0006179591750708692,158155
18035,0.0040877444850954785,0.00045789502743145125,323895
18037,0.016868814925542583,0.0017470171888893152,211396
18039,0.03337052917000571,0.003478426425873404,1125574
18041,0.0013643254168772107,0.00013643254168772107,39580
18043,0.0017443674422562378,0.00019313099988912374,211538
18045,0.0,0.0,28288
18047,0.0,0.0,26826
18049,0.00021339592947264532,2.1339592947264534e-05,37489
18051,0.0,0.0,141276
18053,0.00011224424347379899,1.5319822420072565e-05,187092
18055,0.0022322600976942067,0.000334839014654131,38078
18057,0.001078053577834933,0.0001410052792932044,1120538
18059,0.00038125476568457106,4.5521402350862724e-05,159998
18061,0.0025156628050441443,0.0002592283455620474,62409
18063,0.0013103741025782994,0.0001755270461045335,541830
18065,0.0,0.0,85714
18067,0.0004505160141115478,5.362170854030376e-05,288558
18069,0.0008379232909157942,9.020089055728727e-05,89507
18071,0.0,0.0,133448
18073,0.0027430779137153894,0.0003200257566001287,77650
18075,0.0,0.0,43444
18077,0.007255139056831922,0.0008729849157746337,76911
18079,0.0031881426429913647,0.0003188142642991365,47363
18081,0.005039967736746773,0.0005694784765235762,428971
18083,0.0015916470363532182,0.0002019036016616713,109949
18085,0.02582288005406328,0.0034719715880204335,287071
18087,0.03489660971601116,0.0035709685998727885,104652
18089,0.0017263924323690923,0.00018851922000893913,1501976
18091,0.004860922692696194,0.0005188276501150591,305909
18093,0.0020945481037762574,0.00020945481037762577,98828
18095,0.0006646828440245012,8.406657378169795e-05,293373
18097,0.0026930156533007408,0.00042142757793661706,5093175
18099,0.008838955688342805,0.0008838955688342807,136894
18101,0.0,0.0,59219
18103,0.0,0.0,63697
18105,0.000730823844476762,7.791433241270032e-05,407759
18107,0.0006901460090150322,8.960285083389878e-05,92734
18109,0.0013474542153133241,0.00013721027680324704,121711
18111,0.0,0.0,19192
18113,0.017425796537550244,0.0018697578489361517,132103
18115,0.0,0.0,5513
18117,0.0007613164248580689,7.61316424858069e-05,45973
18119,0.0,0.0,26173
18121,0.0,0.0,20269
18123,0.0,0.0,38845
18125,0.0,0.0,15602
18127,0.009966042102733707,0.0014241131569033027,474411
18129,0.00016384041943147374,1.970513152621779e-05,48828
18131,0.0026665692577440094,0.0003110997467368011,27376
18133,0.0006111554579924166,6.430110513626778e-05,80176
18135,0.0027623683912600477,0.000406807804068078,44165
18137,0.00020344327747120005,2.0344327747120005e-05,78646
18139,0.003788767812238055,0.00043419949706621964,29825
18141,0.001788254910904428,0.0001966526177447982,993147
18143,0.0,0.0,48178
18145,0.003328433608731647,0.0004261198049529947,118374
18147,0.0005529027393817543,5.529027393817543e-05,39790
18149,0.0008548177528550913,9.972873783309398e-05,29246
18151,0.012378871898280401,0.0013236123412210582,107118
18153,0.0,0.0,33194
18155,0.0,0.0,11862
18157,0.00019141978536170364,2.0752983752479387e-05,564205
18159,0.01032757213330021,0.001204883415551691,28177
18161,0.0,0.0,6631
18163,0.004921652387427863,0.0006271174761037141,832444
18165,0.001787061673483976,0.0002548217571449373,25181
18167,0.0002191262004598945,2.5512699122870905e-05,369650
18169,0.0005102040816326531,7.653061224489797e-05,82320
18171,0.007516073530743458,0.0008768752452534034,11043
18173,0.0005587736780346067,5.587736780346067e-05,107378
18175,0.0027779773451157893,0.00027779773451157893,41757
18177,0.002982571021070855,0.0003061120341194973,222962
18179,0.0028384666821326707,0.0003630449573352724,73279
18181,0.001670586327142973,0.00023490930716622062,61655
18183,0.00034101427388317823,3.410142738831782e-05,82108
18999,4.560037783170204e-05,5.754516792251106e-06,614030
19000,0.010659804627560046,0.0013018555688300302,13900630
19001,0.002422100026184865,0.00028257833638823423,15276
19003,0.0,0.0,6579
19005,0.0018370333468256687,0.0002755550020238503,32117
19007,0.0,0.0,26181
19009,0.0,0.0,9863
19011,0.000723682510144478,0.0001051062693305075,38691
19013,0.00127449594052842,0.00015038338499990682,544529
19015,0.0003385354954466976,3.949580780211472e-05,59078
19017,0.0006525184103408632,8.677294336648655e-05,64366
19019,0.00382098567702375,0.0005487423542152869,43706
19021,0.0011677979709510255,0.0001639782984210398,68505
19023,0.0,0.0,22232
19025,0.0029500166982077258,0.0004350810790752903,17966
19027,0.0012294653133828608,0.00016676258240033481,76456
19029,0.0003450060376056581,4.0250704387326776e-05,40579
19031,0.0017565232172705896,0.0002275925243882861,35297
19033,0.0012075066664430545,0.0001606452476024985,178881
19035,0.0034719903852573944,0.0004362244330195188,29954
19037,0.0048814504881450485,0.0007322175732217572,28680
19039,0.0,0.0,26104
19041,0.0006767895878524946,0.00010034589904438058,57625
19043,0.0026138909634055266,0.000392083644510829,45526
19045,0.0,0.0,151057
19047,0.0003018902977102782,3.522053473286579e-05,43062
19049,7.208426964531405e-05,8.658903122028577e-06,319071
19051,0.0,0.0,11783
19053,0.0,0.0,12600
19055,0.0,0.0,39441
19057,0.0,0.0,157960
19059,0.0004820220826366608,5.2470112120344846e-05,66387
19061,0.001089783062290405,0.00012157628844156733,451466
19063,0.0,0.0,23192
19065,0.0018226936337483804,0.00025656791912803505,45537
19067,0.0012586026832338056,0.00018432727240268144,37343
19069,0.0018754688672168042,0.0002813203300825206,23994
19071,0.0,0.0,15311
19073,0.0,0.0,20308
19075,0.001446073508736694,0.0002169110263105041,24895
19077,0.0,0.0,20327
19079,0.014588987979837147,0.0020273927232777565,41264
19081,0.0009493591825517775,0.00014240387738276663,40027
19083,0.004898075320610532,0.0007347112980915798,49203
19085,0.0,0.0,26831
19087,0.0003182348573247056,3.7127400021215654e-05,56562
19089,0.004402799729058478,0.0006604199593587718,26574
19091,0.0020700037636432068,0.00031050056454648103,26570
19093,0.0007531788578264145,0.00011297682867396217,22571
19095,0.00029349521911735177,4.4024282867602765e-05,64737
19097,0.0010072908672294706,0.00010072908672294706,41696
19099,0.00021932763893796683,2.5588224542762794e-05,82069
19101,0.00040188675254352013,6.0283012881528017e-05,47277
19103,0.000686678059864439,9.510376439498146e-05,518438
19105,0.0011934918160561186,0.00016440958690568978,41056
19107,0.0034222656795641847,0.0005133398519346277,14318
19109,0.00321564226519337,0.00048234633977900553,46336
19111,0.0005253480430785396,6.356062743419367e-05,102789
19113,0.0028359139601713363,0.00036759946400753685,1032824
19115,0.00017917133258678612,2.0903322135125046e-05,22325
19117,0.0,0.0,16174
19119,0.006099885627144491,0.0009149828440716736,31476
19121,0.0,0.0,24228
19123,0.0023848446966054427,0.0002906591116995963,51995
19125,0.0,0.0,116194
19127,0.0005840124349724616,7.741908432840067e-05,111299
19129,0.0,0.0,18012
19131,0.0,0.0,25405
19133,0.0,0.0,17712
19135,0.0,0.0,18815
19137,0.0,0.0,24134
19139,0.018327497180841593,0.0021920588758976792,168490
19141,0.0007955087846898653,0.0001147805532195377,43997
19143,0.0,0.0,15285
19145,0.0,0.0,36211
19147,0.000981153673194064,0.00011446792853930747,24461
19149,0.0013656114214773433,0.00019325470722118766,80550
19151,0.005919052951527756,0.0008683055155619546,18753
19153,0.0014840137376365236,0.000181081139112167,2521540
19155,3.753395116491736e-05,4.378960969240358e-06,293068
19157,0.0,0.0,61428
19159,0.0,0.0,7798
19161,0.0011946860365096054,0.0001792029054764408,20926
19163,0.0016198347107438016,0.00018761322362291066,726000
19165,0.0025304807913503562,0.00031793220199017295,34776
19167,0.00960404601556563,0.0012591993839864704,152644
19169,0.0003939080207342027,5.90862031101304e-05,286869
19171,0.0,0.0,34401
19173,0.001919553267603176,0.0002879329901404764,11461
19175,0.0,0.0,36379
19177,0.0,0.0,11795
19179,0.0,0.0,113532
19181,0.0,0.0,84241
19183,0.005353561775220159,0.0007568257072769814,57345
19185,0.0,0.0,9796
19187,0.0028441534824513548,0.0002978625106284681,137475
19189,0.0030946226380747805,0.00046419339571121705,27467
19191,0.0004792179163604997,7.188268745407495e-05,62602
19193,0.004395913602156244,0.0006199439344458655,405149
19195,0.0017052941632431594,0.00017052941632431594,12901
19197,0.00033869602032176124,3.951453570420547e-05,35430
20000,0.008151418319782269,0.0010279060883086446,12367909
20001,0.0,0.0,32794
20003,0.0,0.0,12538
20005,0.0,0.0,32267
20007,0.0016606123508043592,0.0002075765438505449,9635
20009,0.0006018588178103913,7.953134378208741e-05,86399
20011,0.011913963591780164,0.0016260950307699954,37519
20013,0.00028508077288565093,3.3259423503325936e-05,31570
20015,0.0,0.0,132210
20017,0.0,0.0,4157
20019,0.0,0.0,3810
20021,0.007979285563305854,0.001089064651207961,37848
20023,0.0024658148397220356,0.00030822685496525445,4461
20025,0.0,0.0,3561
20027,0.001375515818431912,0.00016047684548372304,15994
20029,0.0005278994879374967,6.598743599218709e-05,18943
20031,0.0,0.0,19329
20033,0.008462211847096586,0.0009872580488279352,3427
20035,0.0,0.0,91219
20037,0.0,0.0,120453
20039,0.0,0.0,4987
20041,0.0,0.0,41187
20043,0.0,0.0,12056
20045,0.00029336201761950056,4.003995105347237e-05,337467
20047,0.003898635477582846,0.0004873294346978557,6156
20049,0.0,0.0,2864
20051,0.0,0.0,101682
20053,0.0,0.0,12318
20055,0.0012560671143021075,0.00015115250817795517,128974
20057,0.002015908344583501,0.00023602546794614516,109628
20059,0.0,0.0,60796
20061,0.0,0.0,89751
20063,0.003223915592028136,0.00038100820633059785,6824
20065,0.0,0.0,3809
20067,0.0,0.0,17258
20069,0.0017709563164108619,0.00021440049849140756,20328
20071,0.0,0.0,2800
20073,0.0,0.0,10841
20075,0.0,0.0,8171
20077,0.0005996744624346784,7.49593078043348e-05,11673
20079,0.0,0.0,99387
20081,0.003255153993823554,0.00037976796594608124,11981
20083,0.0,0.0,2759
20085,0.0,0.0,22639
20087,0.0,0.0,22613
20089,0.0,0.0,4294
20091,0.0014669557724337494,0.0001842495254404277,2955781
20093,0.004452359750667854,0.0005046007717423569,6738
20095,0.001418622646376064,0.0001655059754105408,15508
20097,0.0,0.0,6150
20099,0.0,0.0,56915
20101,0.0,0.0,2937
20103,7.282083646867491e-05,9.93906011261644e-06,164788
20105,0.0,0.0,5316
20107,0.0,0.0,12344
20109,0.0028129395218002813,0.00035161744022503517,5688
20111,0.00016416823139512216,2.2406745095820727e-05,97461
20113,0.002503192330299775,0.0003490900831512339,98674
20115,0.0,0.0,24844
20117,0.0,0.0,27724
20119,0.0,0.0,10815
20121,0.0008757724974387786,0.00011953111113691436,60518
20123,0.010669765476442003,0.00124964786252553,18932
20125,0.0002507732174203795,2.507732174203795e-05,95704
20127,0.0,0.0,7640
20129,0.00307771223390613,0.00038471402923826624,3899
20131,0.0,0.0,32948
20133,0.0,0.0,36907
20135,0.0,0.0,5994
20137,0.0016487398916542357,0.00020609248645677946,12737
20139,0.0,0.0,15931
20141,0.0,0.0,7658
20143,0.0,0.0,6560
20145,0.0,0.0,14675
20147,0.0,0.0,13623
20149,0.0,0.0,59691
20151,0.00024374107733556182,3.0467634666945227e-05,28719
20153,0.0019837333862328904,0.0002479666732791113,5041
20155,0.0004773557506293558,5.020229377432173e-05,199013
20157,0.002492265383293228,0.0003115331729116535,11636
20159,0.005612503410375336,0.0006547920645437892,25657
20161,0.0,0.0,176831
20163,0.0,0.0,10985
20165,0.0,0.0,5480
20167,0.0,0.0,15695
20169,0.0,0.0,207610
20171,0.0008865248226950354,0.00011081560283687943,13536
20173,0.013925051165635513,0.001936863441379474,2125450
20175,0.0,0.0,55310
20177,0.00035263472190762515,4.324580204107828e-05,777008
20179,0.0,0.0,4943
20181,0.0,0.0,13561
20183,0.0,0.0,7516
20185,0.003924866834875245,0.0004906083543594057,7134
20187,0.010015174506828529,0.001251896813353566,3295
20189,0.0040807784869729,0.00047609082348017156,9557
20191,0.007980693918160841,0.0007980693918160842,47239
20193,0.0010978338892876746,0.00012456192205379386,23683
20195,0.0,0.0,5686
20197,0.0,0.0,8051
20199,0.006301693580149665,0.0007877116975187081,2539
20201,0.003843834790473319,0.0005765752185709979,13268
20203,0.0,0.0,3059
20205,0.0,0.0,20277
20207,0.0,0.0,4000
20209,0.0010611245115087601,0.00012056604416507935,641772
20999,0.0,0.0,180035
21000,0.010282698890303699,0.0011813804559271932,16925712
21001,0.0,0.0,24993
21003,0.0,0.0,23439
21005,0.0,0.0,25128
21007,0.0,0.0,8754
21009,0.0008714834281979357,0.00011061135819435337,110157
21011,0.0,0.0,8161
21013,0.006007646095030038,0.0006007646095030038,51268
21015,0.0057736956318835166,0.0006720450447545335,685696
21017,0.0,0.0,39274
21019,0.0,0.0,173933
21021,0.0,0.0,86977
21023,0.0,0.0,5511
21025,0.0,0.0,17631
21027,0.0025398065839601445,0.00025706544372066243,20474
21029,0.0007012300264398208,7.881261168995391e-05,173980
21031,0.02236899495295657,0.002358194695411968,16049
21033,0.00030470552387585427,3.047055238758543e-05,22973
21035,0.00015529236375683286,1.716389283628153e-05,96592
21037,0.0007975949444751212,0.00011963924167126817,211887
21039,0.0,0.0,5670
21041,0.0,0.0,35237
21043,0.0,0.0,32885
21045,0.0,0.0,21248
21047,0.0005224660397074191,5.417240645474986e-05,222024
21049,0.0001279208596281767,1.279208596281767e-05,93808
21051,0.0,0.0,22072
21053,0.0014826151418049643,0.00014826151418049645,20909
21055,0.0,0.0,10702
21057,0.0,0.0,8959
21059,0.0005558528030438143,6.244795148147665e-05,336420
21061,0.0,0.0,8370
21063,0.0,0.0,4936
21065,0.0,0.0,13965
21067,0.001276467388155954,0.00015534469954941516,1501801
21069,0.0018952555436224652,0.0001981403522878032,15829
21071,0.0,0.0,73387
21073,0.0015274949083503055,0.00015607013194013993,231752
21075,0.0016127663186486715,0.00018815607050901167,11781
21077,0.0,0.0,11097
21079,0.0,0.0,12027
21081,0.0,0.0,27863
21083,0.001019104623290129,0.0001108877491637777,69669
21085,0.0,0.0,43959
21087,0.0,0.0,8772
21089,0.0,0.0,49791
21091,0.015680047635587755,0.002352007145338163,20153
21093,0.0,0.0,355085
21095,0.00026161269693622465,2.6161269693622465e-05,34402
21097,0.0,0.0,24835
21099,0.004886670825535454,0.0004886670825535454,28854
21101,0.003907824954253637,0.0004102634680395745,128972
21103,0.0,0.0,15222
21105,0.00769421692727724,0.000769421692727724,4029
21107,0.0011551583641524808,0.00011847089269563816,111673
21109,0.0,0.0,7107
21111,0.003326632030017968,0.000388394127530563,3857956
21113,0.0012597271484601847,0.00012597271484601847,111929
21115,0.0,0.0,27795
21117,0.0004527054734730833,5.546318739841195e-05,492594
21119,0.0,0.0,11106
21121,0.0,0.0,45671
21123,0.0,0.0,15248
21125,0.0002159277140452673,2.9471215025097293e-05,180616
21127,0.0,0.0,18036
21129,0.0,0.0,7699
21131,0.0,0.0,7911
21133,0.0008197428596082492,8.197428596082492e-05,23178
21135,0.0,0.0,9427
21137,0.0,0.0,23067
21139,0.02108656235309919,0.002108656235309919,14891
21141,0.001253332272311304,0.0001286489210732238,50266
21143,0.0,0.0,15646
21145,3.780627377928697e-05,4.410731940916813e-06,290957
21147,0.0,0.0,16380
21149,0.0009934073873385713,9.934073873385713e-05,11073
21151,0.0020470329123816627,0.00020470329123816627,225204
21153,0.0,0.0,9288
21155,0.0,0.0,51017
21157,0.00913647351242096,0.0009636468201399987,73223
21159,0.018835951248126183,0.0018835951248126184,15343
21161,0.0,0.0,53188
21163,0.0,0.0,24507
21165,0.0,0.0,4189
21167,0.0,0.0,34597
21169,0.0,0.0,9047
21171,0.0,0.0,17502
21173,0.0,0.0,61163
21175,0.0,0.0,14787
21177,0.0,0.0,53180
21179,0.0011148168448825262,0.00011148168448825262,107641
21181,0.0,0.0,3749
21183,0.0,0.0,41305
21185,8.589179542483035e-05,1.0777313870372857e-05,104783
21187,0.0,0.0,7162
21189,0.0,0.0,2664
21191,0.0,0.0,12638
21193,0.0,0.0,67400
21195,0.004867369650089393,0.00048673696500893933,137035
21197,0.0,0.0,14431
21199,0.00020461093507197328,2.046109350719733e-05,180831
21201,0.0,0.0,884
21203,0.0,0.0,20939
21205,0.0,0.0,54322
21207,0.00027221583691246746,2.7221583691246746e-05,33062
21209,0.0,0.0,161813
21211,0.0019240814905101863,0.0002015497126937141,114860
21213,0.0001606941989394183,1.606941989394183e-05,49784
21215,0.0,0.0,10585
21217,0.0,0.0,66099
21219,0.006620912394025031,0.0006755483784147491,12385
21221,0.0,0.0,16422
21223,0.0,0.0,4968
21225,0.002314037248535065,0.0002699710123290909,26793
21227,0.004439277693829675,0.0004594225929491985,479132
21229,0.0,0.0,20251
21231,0.001189335623905646,0.00011893356239056461,30269
21233,0.0009383613864289485,0.00010947549508337731,17051
21235,0.0,0.0,66770
21237,0.0,0.0,5663
21239,0.0002815579540122008,3.111956333819062e-05,53275
21999,0.0002617518023887697,3.5142701711574064e-05,175739
22000,0.005319075781689986,0.0006176021544020793,17305262
22001,0.0026377870459771257,0.00029811970576232045,100463
22003,0.0,0.0,36922
22005,0.0028257767353801378,0.00030151025094861514,353885
22007,0.0,0.0,19724
22009,0.00019765850691804774,1.9765850691804774e-05,65770
22011,0.0,0.0,46170
22013,0.004833488537093699,0.0004833488537093699,22551
22015,0.0,0.0,317413
22017,0.00045138796239471316,5.252170280054049e-05,899448
22019,0.007735488969812788,0.0008364679165296419,787022
22021,0.0044120664888159244,0.0004412066488815925,9746
22023,0.0,0.0,66740
22025,0.0013021963712127789,0.00013952103977279772,11519
22027,0.0021888310459062944,0.00021888310459062946,16904
22029,0.0,0.0,31349
22031,0.0,0.0,37066
22033,0.001238382890272923,0.00014091190134809828,2235173
22035,0.008083529808016167,0.0008203820430159265,8907
22037,0.002728913892270876,0.0002728913892270876,23819
22039,0.0,0.0,50684
22041,0.0,0.0,26434
22043,0.0,0.0,18839
22045,0.006218372073076593,0.0006847736736001546,186544
22047,0.00984439787774756,0.0010836020826212097,112145
22049,0.0,0.0,16796
22051,0.0010514632864069163,0.00012453555325676036,1592067
22053,0.0,0.0,54558
22055,0.0025720261359233527,0.0002715111831090748,1063364
22057,0.0005073343772969863,7.610015659454795e-05,250328
22059,0.005198427792570052,0.0005198427792570052,23661
22061,0.0003863330809290538,3.863330809290538e-05,129422
22063,0.0008265776506119854,8.265776506119853e-05,188730
22065,0.0005339598462195643,6.22953153922825e-05,18728
22067,0.0018583425466349888,0.0002061091190963459,42511
22069,0.0007365884717661893,7.365884717661894e-05,80099
22071,0.0007142006184094432,0.00010072444090734347,1653597
22073,0.0007015932314335466,8.051754865201587e-05,553027
22075,0.0025019472702811152,0.00030825878631954117,84734
22077,0.0007135721421435708,9.098044812330525e-05,28028
22079,0.0004796282994335385,5.0065246440074825e-05,439924
22081,0.0,0.0,12724
22083,0.0008585072704834469,0.00010015918155640213,37274
22085,0.007348628601000518,0.0007348628601000518,28985
22087,0.0013008672448298867,0.0001489882143651323,59960
22089,0.010658578856152512,0.0011989306187746398,161560
22091,0.0,0.0,5922
22093,0.0,0.0,46518
22095,0.0,0.0,94326
22097,0.0011158859422113535,0.00011158859422113537,168476
22099,0.010845240144603202,0.001155923894777398,87135
22101,0.010881791310261844,0.0012563507321017731,152916
22103,0.0008797030966404466,0.0001046948886178155,701373
22105,0.00025173460878868454,2.8126858316131278e-05,317795
22107,0.0,0.0,3326
22109,0.001199277318602816,0.0001268848222227754,385232
22111,0.0,0.0,29433
22113,0.0038967146664277874,0.0003910311577209658,89306
22115,0.00139105012495874,0.000139105012495874,84828
22117,0.0019548687005510575,0.00019548687005510577,64966
22119,0.0003458436510022549,4.0820889954364514e-05,72287
22121,0.000201319233092145,3.019788496382175e-05,84443
22123,0.012817041249210218,0.0015606101633721457,11079
22125,0.0,0.0,22060
22127,0.029929449414502873,0.0029929449414502875,27498
22999,0.0,0.0,140071
23000,0.00543963535347377,0.0006486718397964976,5461947
23001,0.0011144825790916561,0.00011490389646008137,368781
23003,0.0017815527883859503,0.00017815527883859505,214981
23005,0.0017416941579863367,0.00020671920465707092,1539880
23007,0.0,0.0,66295
23009,0.004903349658558022,0.0005019477878435443,172943
23011,0.0010702872956898002,0.00012488834729716772,457821
23013,0.0014736727199008194,0.00015833368655281607,128251
23015,0.0022838223210401663,0.0002561428503501527,82756
23017,0.0045815335457857495,0.0004767551394840074,118301
23019,0.0008418501107649768,9.569779215334127e-05,551167
23021,0.0,0.0,29211
23023,0.00032275297155322084,3.87697167048686e-05,89852
23025,0.0045245731125942625,0.0004796712564678808,115370
23027,0.00019780192609625537,1.978019260962554e-05,80889
23029,0.006883482429005378,0.0007201525560773689,71766
23031,0.011190269915635593,0.0014338853455291836,594445
23999,0.0,0.0,80329
24000,0.002306624012325903,0.0002767460557099151,23869083
24001,8.450228156160216e-05,8.450228156160216e-06,201178
24003,0.00039187735553796344,4.649446066339242e-05,2281326
24005,0.0008716179522427703,0.00011110074327889215,3174556
24009,0.00024679170779861795,3.3683733091432986e-05,162080
24011,0.0002638358630536673,3.173161055645458e-05,64434
24013,0.0011662121816359305,0.0001174834822535272,463895
24015,6.902799948229001e-05,6.902799948229002e-06,231790
24017,0.0,0.0,328673
24019,0.0011257198112254471,0.00011304497263986634,69289
24021,0.0010247446412351851,0.0001291255588569504,815813
24023,0.000491569581674286,4.91569581674286e-05,81372
24025,0.0005448013128124838,6.374295558761618e-05,756239
24027,0.0010171307340305195,0.00012949638730876082,1420663
24029,0.0004930786369115015,5.7525840973008505e-05,54758
24031,0.0008661065023664001,0.00010977865121776812,4141523
24033,0.0014116913570840412,0.00017307488522227792,2585551
24035,0.00031636147089474467,3.8001957174551646e-05,107472
24037,0.00022530705126580318,2.5818970199108256e-05,355071
24039,0.0030151267375306623,0.00030277953372681864,39136
24041,0.0,0.0,141725
24043,0.0005118035919660458,6.85762114258482e-05,513869
24045,0.0005868491617085437,8.305456206793319e-05,332283
24047,7.785534476941842e-05,7.873506617924236e-06,192665
24510,0.001129177485185876,0.0001383667295145258,2863146
24999,0.0006478032528977628,7.532869306559888e-05,518676
25000,0.0052835037286365575,0.0006234562290925886,31990514
25001,0.0006675567423230974,7.68461013142864e-05,810418
25003,0.0020909478684877428,0.00027252916000375496,478252
25005,0.004403516933089854,0.0005184450650597397,1904614
25007,0.0,0.0,53985
