fips,year,gdp_current_dollars
01049,2016,1860899.0
01051,2016,1897290.0
01053,2016,1222165.0
01055,2016,3086734.0
01057,2016,353679.0
01059,2016,898322.0
01061,2016,554542.0
01063,2016,233719.0
01065,2016,307489.0
01067,2016,403721.0
01069,2016,5179739.0
01071,2016,1494316.0
01073,2016,43064960.0
01075,2016,332697.0
01077,2016,2569843.0
01079,2016,500245.0
01081,2016,5803297.0
01083,2016,3599408.0
01085,2016,428609.0
01087,2016,521803.0
01089,2016,22588484.0
01091,2016,719712.0
01093,2016,850620.0
01095,2016,3286348.0
01097,2016,19127805.0
01099,2016,691518.0
01101,2016,13786112.0
01103,2016,5347614.0
01105,2016,204530.0
01107,2016,419402.0
01109,2016,1351382.0
01111,2016,475099.0
01113,2016,1431526.0
01115,2016,1983312.0
01117,2016,10998676.0
01119,2016,331168.0
01121,2016,3080507.0
01123,2016,1381612.0
01125,2016,9469144.0
01127,2016,1946681.0
01129,2016,832036.0
01131,2016,410926.0
01133,2016,693067.0
02000,2016,51121833.0
02013,2016,250218.0
02016,2016,450554.0
02020,2016,22993398.0
02050,2016,694762.0
02060,2016,133151.0
02063,2016,
02066,2016,
02068,2016,262520.0
02070,2016,268518.0
02090,2016,5719167.0
02100,2016,107521.0
02105,2016,86204.0
02110,2016,2363086.0
02122,2016,2676262.0
02130,2016,917197.0
02150,2016,776996.0
02158,2016,158973.0
02164,2016,84521.0
02170,2016,2733419.0
02180,2016,408229.0
02185,2016,5369572.0
02188,2016,524411.0
02195,2016,173865.0
02198,2016,223885.0
02201,2016,
02220,2016,484813.0
02230,2016,88194.0
02232,2016,
02240,2016,551516.0
02261,2016,2217351.0
02275,2016,96767.0
02280,2016,
02282,2016,29377.0
02290,2016,277383.0
04000,2016,313787090.0
04001,2016,2545019.0
04003,2016,4583630.0
04005,2016,7124979.0
04007,2016,1522961.0
04009,2016,856926.0
04011,2016,1050130.0
04012,2016,672883.0
04013,2016,223771028.0
04015,2016,5364252.0
04017,2016,2760656.0
04019,2016,40263391.0
04021,2016,7853984.0
04023,2016,1683501.0
04025,2016,6628143.0
04027,2016,7105607.0
05000,2016,120987446.0
05001,2016,1046839.0
05003,2016,866748.0
05005,2016,1273858.0
05007,2016,13600416.0
05009,2016,1235544.0
05011,2016,323752.0
05013,2016,348874.0
05015,2016,789309.0
05017,2016,272860.0
05019,2016,763031.0
05021,2016,308491.0
05023,2016,648501.0
05025,2016,127611.0
05027,2016,847324.0
05029,2016,742271.0
05031,2016,4352264.0
05033,2016,1656336.0
05035,2016,1619542.0
05037,2016,427561.0
05039,2016,231303.0
05041,2016,589045.0
05043,2016,632403.0
05045,2016,3755290.0
05047,2016,402310.0
05049,2016,174659.0
05051,2016,3230485.0
05053,2016,402448.0
05055,2016,1373501.0
05057,2016,889250.0
05059,2016,1021501.0
05061,2016,613550.0
05063,2016,1775677.0
05065,2016,282790.0
05067,2016,622385.0
05069,2016,3149398.0
05071,2016,706280.0
05073,2016,149986.0
05075,2016,437582.0
05077,2016,166968.0
05079,2016,259853.0
05081,2016,493888.0
05083,2016,504662.0
05085,2016,1314191.0
05087,2016,342000.0
05089,2016,584682.0
05091,2016,1333059.0
05093,2016,2089286.0
05095,2016,169161.0
05097,2016,145967.0
05099,2016,247323.0
05101,2016,102703.0
05103,2016,623352.0
05105,2016,156061.0
05107,2016,460330.0
05109,2016,235080.0
05111,2016,523586.0
05113,2016,505716.0
05115,2016,2859371.0
05117,2016,164136.0
05119,2016,28176476.0
05121,2016,415583.0
05123,2016,705279.0
05125,2016,2471716.0
05127,2016,268850.0
05129,2016,152886.0
05131,2016,6331034.0
05133,2016,498463.0
05135,2016,367931.0
05137,2016,233229.0
05139,2016,2354451.0
05141,2016,410249.0
05143,2016,10670583.0
05145,2016,2195007.0
05147,2016,192972.0
05149,2016,570384.0
06000,2016,2586485176.0
06001,2016,122106447.0
06003,2016,110320.0
06005,2016,1526577.0
06007,2016,8682904.0
06009,2016,1277857.0
06011,2016,1364680.0
06013,2016,66604980.0
06015,2016,779815.0
06017,2016,7563944.0
06019,2016,40546805.0
06021,2016,1005112.0
06023,2016,5253682.0
06025,2016,7943155.0
06027,2016,1171453.0
06029,2016,41404338.0
06031,2016,5935795.0
06033,2016,1807677.0
06035,2016,1174444.0
06037,2016,687790470.0
06039,2016,5682028.0
06041,2016,22628549.0
06043,2016,675174.0
06045,2016,3320050.0
06047,2016,8465887.0
06049,2016,363083.0
06051,2016,897894.0
06053,2016,25102365.0
06055,2016,10747702.0
06057,2016,4200439.0
06059,2016,230408425.0
06061,2016,21017401.0
06063,2016,897907.0
06065,2016,80522072.0
06067,2016,83132119.0
06069,2016,2020877.0
06071,2016,83644188.0
06073,2016,213889714.0
06075,2016,157208562.0
06077,2016,27645259.0
06079,2016,16359598.0
06081,2016,106443375.0
06083,2016,26296779.0
06085,2016,266748660.0
06087,2016,13603907.0
06089,2016,7545090.0
06091,2016,90470.0
06093,2016,1650212.0
06095,2016,22120166.0
06097,2016,28033935.0
06099,2016,20994684.0
06101,2016,3203202.0
06103,2016,1787012.0
06105,2016,374601.0
06107,2016,16408344.0
06109,2016,2360123.0
06111,2016,49191376.0
06113,2016,13807469.0
06115,2016,2946021.0
08000,2016,330565921.0
08001,2016,24214126.0
08003,2016,639255.0
08005,2016,44103118.0
08007,2016,491033.0
08009,2016,94719.0
08011,2016,126013.0
08013,2016,24838360.0
08014,2016,6693808.0
08015,2016,704530.0
08017,2016,121232.0
08019,2016,466171.0
08021,2016,178234.0
08023,2016,77162.0
08025,2016,134876.0
08027,2016,128232.0
08029,2016,763736.0
08031,2016,67947012.0
08033,2016,127630.0
08035,2016,17115688.0
08037,2016,3755375.0
08039,2016,529384.0
08041,2016,32366776.0
08043,2016,1359805.0
08045,2016,3448660.0
08047,2016,598079.0
08049,2016,857246.0
08051,2016,986256.0
08053,2016,37716.0
08055,2016,208853.0
08057,2016,85440.0
08059,2016,29726170.0
08061,2016,45214.0
08063,2016,376373.0
08065,2016,236836.0
08067,2016,3168227.0
08069,2016,17037889.0
08071,2016,536372.0
08073,2016,345668.0
08075,2016,1201422.0
08077,2016,5912228.0
08079,2016,52438.0
08081,2016,1051490.0
08083,2016,1385092.0
08085,2016,1418235.0
08087,2016,1479607.0
08089,2016,520519.0
08091,2016,194928.0
08093,2016,391003.0
08095,2016,193208.0
08097,2016,2114555.0
08099,2016,524065.0
08101,2016,5918344.0
08103,2016,552889.0
08105,2016,395536.0
08107,2016,1759580.0
08109,2016,169079.0
08111,2016,34603.0
08113,2016,608515.0
08115,2016,93348.0
08117,2016,2355698.0
08119,2016,852041.0
08121,2016,150719.0
08123,2016,15912579.0
08125,2016,652926.0
09000,2016,264760380.0
09001,2016,88414129.0
09003,2016,82942832.0
09005,2016,8050941.0
09007,2016,9274715.0
09009,2016,48818323.0
09011,2016,17602766.0
09013,2016,5036664.0
09015,2016,4620009.0
10000,2016,70021471.0
10001,2016,7457250.0
10003,2016,50621639.0
10005,2016,11942582.0
11000,2016,129933482.0
11001,2016,129933482.0
12000,2016,964500842.0
12001,2016,12550538.0
12003,2016,653487.0
12005,2016,8278828.0
12007,2016,604996.0
12009,2016,22759862.0
12011,2016,99799959.0
12013,2016,239437.0
12015,2016,4962348.0
12017,2016,3806087.0
12019,2016,5050752.0
12021,2016,18246044.0
12023,2016,2033069.0
12027,2016,887781.0
12029,2016,264404.0
12031,2016,59335369.0
12033,2016,14968788.0
12035,2016,2546095.0
12037,2016,327057.0
12039,2016,1156735.0
12041,2016,314989.0
12043,2016,257830.0
12045,2016,396794.0
12047,2016,421089.0
12049,2016,1037783.0
12051,2016,1191666.0
12053,2016,3885631.0
12055,2016,2419919.0
12057,2016,84024352.0
12059,2016,342178.0
12061,2016,6314896.0
12063,2016,1263924.0
12065,2016,253746.0
12067,2016,150854.0
12069,2016,9172391.0
12071,2016,30637043.0
12073,2016,14294901.0
12075,2016,867883.0
12077,2016,177975.0
12079,2016,396462.0
12081,2016,13631340.0
12083,2016,9591278.0
12085,2016,7428562.0
12086,2016,149384119.0
12087,2016,4753588.0
12089,2016,2537933.0
12091,2016,10879845.0
12093,2016,1137802.0
12095,2016,89037644.0
12097,2016,9647167.0
12099,2016,77813166.0
12101,2016,12151619.0
12103,2016,47330394.0
12105,2016,24061254.0
12107,2016,2138487.0
12109,2016,8192210.0
12111,2016,8928952.0
12113,2016,4291379.0
12115,2016,19042296.0
12117,2016,19745727.0
12119,2016,3006549.0
12121,2016,1165508.0
12123,2016,775961.0
12125,2016,292707.0
12127,2016,17175202.0
12129,2016,655719.0
12131,2016,2862264.0
12133,2016,548226.0
13000,2016,554903166.0
13001,2016,1563838.0
13003,2016,209112.0
13005,2016,342429.0
13007,2016,74734.0
13009,2016,1332042.0
13011,2016,364390.0
13013,2016,1956058.0
13015,2016,4801338.0
13017,2016,522002.0
13019,2016,362653.0
13021,2016,8083951.0
13023,2016,224972.0
13025,2016,243876.0
13027,2016,323541.0
13029,2016,910556.0
13031,2016,2287408.0
13033,2016,2466385.0
13035,2016,586529.0
13037,2016,113933.0
13039,2016,1947570.0
13043,2016,245141.0
13045,2016,4231961.0
13047,2016,1383430.0
13049,2016,226177.0
13051,2016,17504828.0
13053,2016,1724431.0
13055,2016,579729.0
13057,2016,7326823.0
13059,2016,7230042.0
13061,2016,67556.0
13063,2016,17856930.0
13065,2016,239789.0
13067,2016,49693635.0
13069,2016,1385605.0
13071,2016,1358873.0
13073,2016,3797409.0
13075,2016,340965.0
13077,2016,4200248.0
13079,2016,158087.0
13081,2016,761861.0
13083,2016,356328.0
13085,2016,760344.0
13087,2016,763821.0
13089,2016,38461099.0
13091,2016,490543.0
13093,2016,427062.0
13095,2016,4456375.0
13097,2016,4251501.0
13099,2016,512698.0
13101,2016,41209.0
13103,2016,1849021.0
13105,2016,634207.0
13107,2016,643184.0
13109,2016,386115.0
13111,2016,675828.0
13113,2016,4790032.0
13115,2016,4251394.0
13117,2016,9875327.0
13119,2016,847008.0
13121,2016,156291602.0
13123,2016,815676.0
13125,2016,37084.0
13127,2016,3858119.0
13129,2016,2011291.0
13131,2016,565895.0
13133,2016,652228.0
13135,2016,46513027.0
13137,2016,1428019.0
13139,2016,9658543.0
13141,2016,167256.0
13143,2016,768047.0
13145,2016,491761.0
13147,2016,751527.0
13149,2016,1318241.0
13151,2016,5918686.0
13153,2016,6476214.0
13155,2016,173925.0
13157,2016,2806226.0
13159,2016,260237.0
13161,2016,366051.0
13163,2016,511269.0
13165,2016,155145.0
13167,2016,134736.0
13169,2016,452802.0
13171,2016,393438.0
13173,2016,133621.0
13175,2016,1666359.0
13177,2016,607312.0
13179,2016,3526291.0
13181,2016,135559.0
13183,2016,174727.0
13185,2016,4734690.0
13187,2016,731671.0
13189,2016,606899.0
13191,2016,248166.0
13193,2016,420159.0
13195,2016,489473.0
13197,2016,111123.0
13199,2016,541561.0
13201,2016,175075.0
13205,2016,757487.0
13207,2016,1781268.0
13209,2016,159766.0
13211,2016,705972.0
13213,2016,1323699.0
13215,2016,10151603.0
13217,2016,2732033.0
13219,2016,1256824.0
13221,2016,295651.0
13223,2016,2656415.0
13225,2016,869839.0
13227,2016,950051.0
13229,2016,397427.0
13231,2016,299143.0
13233,2016,1168722.0
13235,2016,289498.0
13237,2016,513678.0
13239,2016,44828.0
13241,2016,516968.0
13243,2016,186403.0
13245,2016,12095299.0
13247,2016,3710832.0
13249,2016,102664.0
13251,2016,332590.0
13253,2016,273721.0
13255,2016,1974184.0
13257,2016,863336.0
13259,2016,103882.0
13261,2016,1006733.0
13263,2016,138518.0
13265,2016,28930.0
13267,2016,603747.0
13269,2016,209499.0
13271,2016,345019.0
13273,2016,242219.0
13275,2016,2071405.0
13277,2016,1800616.0
13279,2016,961470.0
13281,2016,340393.0
13283,2016,103346.0
13285,2016,3442668.0
13287,2016,198517.0
13289,2016,217493.0
13291,2016,757429.0
13293,2016,669008.0
13295,2016,1370307.0
13297,2016,2414873.0
13299,2016,1389632.0
13301,2016,137239.0
13303,2016,603857.0
13305,2016,746448.0
13307,2016,55532.0
13309,2016,106965.0
13311,2016,795724.0
13313,2016,5614443.0
13315,2016,142459.0
13317,2016,325361.0
13319,2016,429228.0
13321,2016,336637.0
15000,2016,84287219.0
15001,2016,7845291.0
15003,2016,63371174.0
15007,2016,3698936.0
15901,2016,9371818.0
16000,2016,69185163.0
16001,2016,24021868.0
16003,2016,123275.0
16005,2016,2729522.0
16007,2016,165286.0
16009,2016,323132.0
16011,2016,1217438.0
16013,2016,1361392.0
16015,2016,144699.0
16017,2016,1392165.0
16019,2016,4837612.0
16021,2016,342126.0
16023,2016,996409.0
16025,2016,64044.0
16027,2016,5264954.0
16029,2016,591593.0
16031,2016,1428308.0
16033,2016,46168.0
16035,2016,363661.0
16037,2016,177649.0
16039,2016,1195723.0
16041,2016,329454.0
16043,2016,333309.0
16045,2016,352749.0
16047,2016,950017.0
16049,2016,421726.0
16051,2016,670147.0
16053,2016,1115271.0
16055,2016,5737293.0
16057,2016,1245459.0
16059,2016,223961.0
16061,2016,132220.0
16063,2016,220374.0
16065,2016,1098769.0
16067,2016,732448.0
16069,2016,2062516.0
16071,2016,132260.0
16073,2016,384598.0
16075,2016,769084.0
16077,2016,336594.0
16079,2016,643834.0
16081,2016,294477.0
16083,2016,3341952.0
16085,2016,451261.0
16087,2016,418364.0
17000,2016,813561586.0
17001,2016,3657897.0
17003,2016,153873.0
17005,2016,527415.0
17007,2016,1791237.0
17009,2016,435881.0
17011,2016,1186294.0
17013,2016,87668.0
17015,2016,610109.0
17017,2016,617842.0
17019,2016,11018547.0
17021,2016,1467244.0
17023,2016,476893.0
17025,2016,563373.0
17027,2016,1086585.0
17029,2016,2300055.0
17031,2016,387312600.0
17033,2016,1133284.0
17035,2016,627238.0
17037,2016,4017480.0
17039,2016,1183661.0
17041,2016,1082693.0
17043,2016,88699581.0
17045,2016,761609.0
17047,2016,277434.0
17049,2016,1918136.0
17051,2016,542063.0
17053,2016,650256.0
17055,2016,1060307.0
17057,2016,920113.0
17059,2016,166321.0
17061,2016,310334.0
17063,2016,3609046.0
17065,2016,280147.0
17067,2016,485517.0
17069,2016,82421.0
17071,2016,163639.0
17073,2016,1461862.0
17075,2016,1126048.0
17077,2016,2512849.0
17079,2016,475865.0
17081,2016,1802678.0
17083,2016,471274.0
17085,2016,825753.0
17087,2016,221511.0
17089,2016,25233624.0
17091,2016,5376813.0
17093,2016,3421657.0
17095,2016,1840389.0
17097,2016,60076672.0
17099,2016,5767885.0
17101,2016,471368.0
17103,2016,1443396.0
17105,2016,1773835.0
17107,2016,1004495.0
17109,2016,1197611.0
17111,2016,11686024.0
17113,2016,14499516.0
17115,2016,7764918.0
17117,2016,1158913.0
17119,2016,11877184.0
17121,2016,1269436.0
17123,2016,416981.0
17125,2016,532415.0
17127,2016,611424.0
17129,2016,228592.0
17131,2016,385840.0
17133,2016,900936.0
17135,2016,1128935.0
17137,2016,1466805.0
17139,2016,584175.0
17141,2016,2801559.0
17143,2016,11891752.0
17145,2016,591654.0
17147,2016,470517.0
17149,2016,542417.0
17151,2016,61134.0
17153,2016,221004.0
17155,2016,335736.0
17157,2016,1628573.0
17159,2016,549314.0
17161,2016,10112849.0
17163,2016,11276182.0
17165,2016,806698.0
17167,2016,10989984.0
17169,2016,231276.0
17171,2016,145469.0
17173,2016,660287.0
17175,2016,199353.0
17177,2016,1920182.0
17179,2016,8222737.0
17181,2016,433875.0
17183,2016,3156492.0
17185,2016,302815.0
17187,2016,762543.0
17189,2016,824921.0
17191,2016,415642.0
17193,2016,511777.0
17195,2016,2043397.0
17197,2016,31575007.0
17199,2016,2772518.0
17201,2016,13686248.0
17203,2016,1135204.0
18000,2016,342716636.0
18001,2016,1590887.0
18003,2016,20079051.0
18005,2016,6310018.0
18007,2016,444737.0
18009,2016,300681.0
18011,2016,2925109.0
18013,2016,287069.0
18015,2016,580133.0
18017,2016,1360652.0
18019,2016,5099693.0
18021,2016,746848.0
18023,2016,1483299.0
18025,2016,192078.0
18027,2016,1176824.0
18029,2016,1730948.0
18031,2016,1413281.0
18033,2016,2449976.0
18035,2016,3890162.0
18037,2016,2685659.0
18039,2016,14825611.0
18041,2016,567378.0
18043,2016,2839681.0
18045,2016,467091.0
18047,2016,491424.0
18049,2016,628322.0
18051,2016,3368478.0
18053,2016,3234373.0
18055,2016,638290.0
18057,2016,18315343.0
18059,2016,2485255.0
18061,2016,1029270.0
18063,2016,6212575.0
18065,2016,1144335.0
18067,2016,4368638.0
18069,2016,1389252.0
18071,2016,2203501.0
18073,2016,1447335.0
18075,2016,846017.0
18077,2016,1410335.0
18079,2016,655816.0
18081,2016,5036290.0
18083,2016,1847428.0
18085,2016,4724262.0
18087,2016,1643651.0
18089,2016,22806646.0
18091,2016,4036593.0
18093,2016,1284783.0
18095,2016,3709276.0
18097,2016,87311715.0
18099,2016,1640427.0
18101,2016,936667.0
18103,2016,930709.0
18105,2016,6407873.0
18107,2016,1607494.0
18109,2016,1576269.0
18111,2016,324099.0
18113,2016,1919748.0
18115,2016,121420.0
18117,2016,638474.0
18119,2016,472246.0
18121,2016,309780.0
18123,2016,799119.0
18125,2016,769189.0
18127,2016,6944923.0
18129,2016,1527979.0
18131,2016,567907.0
18133,2016,1092898.0
18135,2016,738655.0
18137,2016,1119960.0
18139,2016,512978.0
18141,2016,13303654.0
18143,2016,665169.0
18145,2016,1894454.0
18147,2016,1236984.0
18149,2016,455213.0
18151,2016,1347214.0
18153,2016,967032.0
18155,2016,221992.0
18157,2016,9130468.0
18159,2016,494987.0
18161,2016,133486.0
18163,2016,10639937.0
18165,2016,852609.0
18167,2016,4566449.0
18169,2016,1142922.0
18171,2016,232016.0
18173,2016,2149851.0
18175,2016,601463.0
18177,2016,2656255.0
18179,2016,1078796.0
18181,2016,977585.0
18183,2016,1293221.0
19000,2016,183834825.0
19001,2016,335857.0
19003,2016,239325.0
19005,2016,658913.0
19007,2016,404663.0
19009,2016,225441.0
19011,2016,767172.0
19013,2016,7695704.0
19015,2016,982749.0
19017,2016,1122749.0
19019,2016,753056.0
19021,2016,1367207.0
19023,2016,394149.0
19025,2016,402728.0
19027,2016,1381148.0
19029,2016,652340.0
19031,2016,581771.0
19033,2016,2672474.0
19035,2016,690012.0
19037,2016,717238.0
19039,2016,407784.0
19041,2016,910065.0
19043,2016,815875.0
19045,2016,2350056.0
19047,2016,767451.0
19049,2016,5252825.0
19051,2016,222628.0
19053,2016,203678.0
19055,2016,940798.0
19057,2016,2351505.0
19059,2016,947738.0
19061,2016,6031949.0
19063,2016,353397.0
19065,2016,731663.0
19067,2016,818066.0
19069,2016,556573.0
19071,2016,302858.0
19073,2016,402271.0
19075,2016,480425.0
19077,2016,468192.0
19079,2016,794594.0
19081,2016,736820.0
19083,2016,853951.0
19085,2016,424865.0
19087,2016,897196.0
19089,2016,460468.0
19091,2016,460976.0
19093,2016,405300.0
19095,2016,893032.0
19097,2016,700311.0
19099,2016,1147191.0
19101,2016,662823.0
19103,2016,9006079.0
19105,2016,633336.0
19107,2016,364475.0
19109,2016,965198.0
19111,2016,1927321.0
19113,2016,16761056.0
19115,2016,644815.0
19117,2016,297998.0
19119,2016,837630.0
19121,2016,416832.0
19123,2016,809930.0
19125,2016,1719927.0
19127,2016,1795347.0
19129,2016,482718.0
19131,2016,637160.0
19133,2016,279780.0
19135,2016,399066.0
19137,2016,420249.0
19139,2016,2617793.0
19141,2016,897720.0
19143,2016,368561.0
19145,2016,594311.0
19147,2016,537772.0
19149,2016,1416067.0
19151,2016,610207.0
19153,2016,43441326.0
19155,2016,4381604.0
19157,2016,1049384.0
19159,2016,155604.0
19161,2016,504656.0
19163,2016,9061598.0
19165,2016,684695.0
19167,2016,2378931.0
19169,2016,5183854.0
19171,2016,587589.0
19173,2016,201175.0
19175,2016,546736.0
19177,2016,210948.0
19179,2016,1706955.0
19181,2016,1187473.0
19183,2016,998501.0
19185,2016,205654.0
19187,2016,2179641.0
19189,2016,401997.0
19191,2016,1015129.0
19193,2016,5487181.0
19195,2016,348832.0
19197,2016,675994.0
20000,2016,162144500.0
20001,2016,498435.0
20003,2016,270387.0
20005,2016,624176.0
20007,2016,201123.0
20009,2016,1252328.0
20011,2016,615786.0
20013,2016,472447.0
20015,2016,2392823.0
20017,2016,105715.0
20019,2016,74248.0
20021,2016,616915.0
20023,2016,103742.0
20025,2016,127328.0
20027,2016,245549.0
20029,2016,352639.0
20031,2016,874635.0
20033,2016,56282.0
20035,2016,1344823.0
20037,2016,1463635.0
20039,2016,151490.0
20041,2016,625594.0
20043,2016,266397.0
20045,2016,4786605.0
20047,2016,219764.0
20049,2016,81516.0
20051,2016,1523171.0
20053,2016,237850.0
20055,2016,2226507.0
20057,2016,1958874.0
20059,2016,879430.0
20061,2016,2893329.0
20063,2016,206495.0
20065,2016,111823.0
20067,2016,585423.0
20069,2016,792034.0
20071,2016,97991.0
20073,2016,155698.0
20075,2016,214040.0
20077,2016,263146.0
20079,2016,1256359.0
20081,2016,434998.0
20083,2016,127032.0
20085,2016,360936.0
20087,2016,408796.0
20089,2016,97925.0
20091,2016,46060702.0
20093,2016,220486.0
20095,2016,312050.0
20097,2016,124906.0
20099,2016,826163.0
20101,2016,157307.0
20103,2016,2841767.0
20105,2016,117359.0
20107,2016,612809.0
20109,2016,142166.0
20111,2016,1259845.0
20113,2016,1804998.0
20115,2016,361794.0
20117,2016,496207.0
20119,2016,259660.0
20121,2016,882242.0
20123,2016,375655.0
20125,2016,1377427.0
20127,2016,180792.0
20129,2016,99078.0
20131,2016,437052.0
20133,2016,528517.0
20135,2016,154519.0
20137,2016,247003.0
20139,2016,288001.0
20141,2016,152841.0
20143,2016,114821.0
20145,2016,392627.0
20147,2016,280031.0
20149,2016,1422630.0
20151,2016,498663.0
20153,2016,108564.0
20155,2016,2323481.0
20157,2016,216285.0
20159,2016,429732.0
20161,2016,2763654.0
20163,2016,198982.0
20165,2016,128764.0
20167,2016,286909.0
20169,2016,2887913.0
20171,2016,507602.0
20173,2016,30909810.0
20175,2016,1345004.0
20177,2016,10187978.0
20179,2016,160124.0
20181,2016,266734.0
20183,2016,128394.0
20185,2016,164319.0
20187,2016,151860.0
20189,2016,290621.0
20191,2016,658201.0
20193,2016,461093.0
20195,2016,153136.0
20197,2016,133000.0
20199,2016,80132.0
20201,2016,206487.0
20203,2016,339271.0
20205,2016,329597.0
20207,2016,67762.0
20209,2016,10572734.0
21000,2016,197944841.0
21001,2016,341225.0
21003,2016,464139.0
21005,2016,506676.0
21007,2016,205508.0
21009,2016,1436818.0
21011,2016,182280.0
21013,2016,743127.0
21015,2016,10242776.0
21017,2016,910022.0
21019,2016,2662255.0
21021,2016,1203717.0
21023,2016,147295.0
21025,2016,243281.0
21027,2016,363373.0
21029,2016,2494976.0
21031,2016,301118.0
21033,2016,364680.0
21035,2016,1330420.0
21037,2016,3260965.0
21039,2016,152885.0
21041,2016,1869029.0
21043,2016,515853.0
21045,2016,301571.0
21047,2016,5790829.0
21049,2016,1479542.0
21051,2016,354268.0
21053,2016,343197.0
21055,2016,186013.0
21057,2016,137938.0
21059,2016,4586700.0
21061,2016,161338.0
21063,2016,79246.0
21065,2016,211416.0
21067,2016,19648932.0
21069,2016,276357.0
21071,2016,1038457.0
21073,2016,3154121.0
21075,2016,187450.0
21077,2016,347770.0
21079,2016,256683.0
21081,2016,523193.0
21083,2016,1103793.0
21085,2016,681697.0
21087,2016,143719.0
21089,2016,774513.0
21091,2016,832958.0
21093,2016,5018724.0
21095,2016,553207.0
21097,2016,531950.0
21099,2016,532829.0
21101,2016,2025706.0
21103,2016,324317.0
21105,2016,143201.0
21107,2016,1966027.0
21109,2016,164319.0
21111,2016,52979181.0
21113,2016,1906274.0
21115,2016,440409.0
21117,2016,7389806.0
21119,2016,224610.0
21121,2016,642149.0
21123,2016,229121.0
21125,2016,2047547.0
21127,2016,326562.0
21129,2016,127133.0
21131,2016,166173.0
21133,2016,367820.0
21135,2016,179678.0
21137,2016,406402.0
21139,2016,256783.0
21141,2016,1015832.0
21143,2016,215420.0
21145,2016,4472159.0
21147,2016,255370.0
21149,2016,266012.0
21151,2016,2936746.0
21153,2016,152324.0
21155,2016,810878.0
21157,2016,1360073.0
21159,2016,282805.0
21161,2016,1129857.0
21163,2016,510080.0
21165,2016,80463.0
21167,2016,832525.0
21169,2016,170307.0
21171,2016,280844.0
21173,2016,948100.0
21175,2016,243650.0
21177,2016,1265569.0
21179,2016,1640026.0
21181,2016,91371.0
21183,2016,929395.0
21185,2016,1726062.0
21187,2016,230480.0
21189,2016,53992.0
21191,2016,273644.0
21193,2016,946343.0
21195,2016,1997930.0
21197,2016,210264.0
21199,2016,2095434.0
21201,2016,25165.0
21203,2016,298877.0
21205,2016,733710.0
21207,2016,503030.0
21209,2016,2943146.0
21211,2016,1543283.0
21213,2016,833230.0
21215,2016,257929.0
21217,2016,822314.0
21219,2016,295713.0
21221,2016,279748.0
21223,2016,489486.0
21225,2016,620442.0
21227,2016,5922037.0
21229,2016,318226.0
21231,2016,401343.0
21233,2016,572938.0
21235,2016,1018330.0
21237,2016,98619.0
21239,2016,1049272.0
22000,2016,227440267.0
22001,2016,1575980.0
22003,2016,670364.0
22005,2016,7600986.0
22007,2016,439425.0
22009,2016,852005.0
22011,2016,960873.0
22013,2016,468584.0
22015,2016,4936022.0
22017,2016,12149976.0
22019,2016,12253305.0
22021,2016,188386.0
22023,2016,1454604.0
22025,2016,162518.0
22027,2016,391019.0
22029,2016,534500.0
22031,2016,1783419.0
22033,2016,36562275.0
22035,2016,184169.0
22037,2016,438589.0
22039,2016,845777.0
22041,2016,412387.0
22043,2016,355405.0
22045,2016,3007786.0
22047,2016,1757663.0
22049,2016,462009.0
22051,2016,23218227.0
22053,2016,874523.0
22055,2016,13427462.0
22057,2016,3922475.0
22059,2016,396641.0
22061,2016,1863301.0
22063,2016,2769712.0
22065,2016,327337.0
22067,2016,638867.0
22069,2016,1309362.0
22071,2016,22870521.0
22073,2016,7097807.0
22075,2016,2533888.0
22077,2016,835844.0
22079,2016,5648562.0
22081,2016,454576.0
22083,2016,544137.0
22085,2016,615300.0
22087,2016,1597738.0
22089,2016,5946180.0
22091,2016,180375.0
22093,2016,1858775.0
22095,2016,2278219.0
22097,2016,2230481.0
22099,2016,1243572.0
22101,2016,2429352.0
22103,2016,11035279.0
22105,2016,3700123.0
22107,2016,126085.0
22109,2016,5459064.0
22111,2016,639160.0
22113,2016,1434849.0
22115,2016,2030428.0
22117,2016,1101182.0
22119,2016,1145214.0
22121,2016,1721495.0
22123,2016,222637.0
22125,2016,825308.0
22127,2016,438180.0
23000,2016,61092152.0
23001,2016,4487470.0
23003,2016,2471017.0
23005,2016,20282981.0
23007,2016,1052745.0
23009,2016,2418207.0
23011,2016,5380670.0
23013,2016,1732213.0
23015,2016,1130094.0
23017,2016,1647415.0
23019,2016,6261517.0
23021,2016,507535.0
23023,2016,1706695.0
23025,2016,1737388.0
23027,2016,1233041.0
23029,2016,1079288.0
23031,2016,7963877.0
24000,2016,386496355.0
24001,2016,2972882.0
24003,2016,48409375.0
24005,2016,51473140.0
24009,2016,5088877.0
24011,2016,1329666.0
24013,2016,6084502.0
24015,2016,4245414.0
24017,2016,5976434.0
24019,2016,1263582.0
24021,2016,12988769.0
24023,2016,1245049.0
24025,2016,12291115.0
24027,2016,25430705.0
24029,2016,896930.0
24031,2016,90183699.0
24033,2016,43696761.0
24035,2016,1698501.0
24037,2016,7064550.0
24039,2016,1030210.0
24041,2016,2076127.0
24043,2016,7027311.0
24045,2016,5036010.0
24047,2016,2804492.0
24510,2016,46182253.0
25000,2016,514108023.0
25001,2016,12819955.0
25003,2016,7164283.0
25005,2016,25204059.0
